% time	cellId	IMSI	RNTI	sinrLinear
1.549	1	9	9	7.64045e+11
1.55	1	10	10	7.68869e+11
1.551	1	1	1	3.05889e+11
1.552	1	2	2	1.22459e+12
1.553	1	3	3	1.32784e+12
1.554	1	4	4	1.77486e+12
1.555	1	5	5	1.26136e+12
1.556	1	6	6	1.61822e+12
1.557	1	7	7	2.78218e+11
1.558	1	8	8	5.27794e+11
1.559	1	9	9	7.64477e+11
1.56	1	10	10	7.53084e+11
1.561	1	1	1	3.65606e+11
1.562	1	2	2	1.41067e+12
1.563	1	3	3	1.10559e+12
1.564	1	4	4	1.75554e+12
1.565	1	5	5	1.14832e+12
1.566	1	6	6	1.60212e+12
1.567	1	7	7	3.37743e+11
1.568	1	8	8	5.6117e+11
1.569	1	9	9	7.28398e+11
1.57	1	10	10	7.46776e+11
1.571	1	1	1	4.45679e+11
1.572	1	2	2	1.54454e+12
1.573	1	3	3	1.05164e+12
1.574	1	4	4	1.62683e+12
1.575	1	5	5	1.01139e+12
1.576	1	6	6	1.5479e+12
1.577	1	7	7	4.60881e+11
1.578	1	8	8	5.46475e+11
1.579	1	9	9	6.56138e+11
1.58	1	10	10	7.5852e+11
1.581	1	1	1	5.31604e+11
1.582	1	2	2	1.61197e+12
1.583	1	3	3	1.14371e+12
1.584	1	4	4	1.39435e+12
1.585	1	5	5	8.52296e+11
1.586	1	6	6	1.49348e+12
1.587	1	7	7	6.38777e+11
1.588	1	8	8	5.25044e+11
1.589	1	9	9	5.59233e+11
1.59	1	10	10	7.96545e+11
1.591	1	1	1	6.16358e+11
1.592	1	2	2	1.61225e+12
1.593	1	3	3	1.31256e+12
1.594	1	4	4	1.09338e+12
1.595	1	5	5	6.76955e+11
1.596	1	6	6	1.47944e+12
1.597	1	7	7	8.47443e+11
1.598	1	8	8	5.5665e+11
1.599	1	9	9	4.62417e+11
1.6	1	10	10	8.65309e+11
1.601	1	1	1	6.99272e+11
1.602	1	2	2	1.56592e+12
1.603	1	3	3	1.47339e+12
1.604	1	4	4	7.86202e+11
1.605	1	5	5	4.99105e+11
1.606	1	6	6	1.53317e+12
1.607	1	7	7	1.05449e+12
1.608	1	8	8	6.95258e+11
1.609	1	9	9	3.94067e+11
1.61	1	10	10	9.60751e+11
1.611	1	1	1	7.75779e+11
1.612	1	2	2	1.50761e+12
1.613	1	3	3	1.5537e+12
1.614	1	4	4	5.44405e+11
1.615	1	5	5	3.43185e+11
1.616	1	6	6	1.66511e+12
1.617	1	7	7	1.22822e+12
1.618	1	8	8	9.62683e+11
1.619	1	9	9	3.80346e+11
1.62	1	10	10	1.06794e+12
1.621	1	1	1	8.36591e+11
1.622	1	2	2	1.47728e+12
1.623	1	3	3	1.51667e+12
1.624	1	4	4	4.32899e+11
1.625	1	5	5	2.39741e+11
1.626	1	6	6	1.86268e+12
1.627	1	7	7	1.34493e+12
1.628	1	8	8	1.33319e+12
1.629	1	9	9	4.35215e+11
1.63	1	10	10	1.16304e+12
1.631	1	1	1	8.67306e+11
1.632	1	2	2	1.50884e+12
1.633	1	3	3	1.38137e+12
1.634	1	4	4	4.90081e+11
1.635	1	5	5	2.17842e+11
1.636	1	6	6	2.0884e+12
1.637	1	7	7	1.39758e+12
1.638	1	8	8	1.73562e+12
1.639	1	9	9	5.54732e+11
1.64	1	10	10	1.21937e+12
1.641	1	1	1	8.51241e+11
1.642	1	2	2	1.61794e+12
1.643	1	3	3	1.20035e+12
1.644	1	4	4	7.14541e+11
1.645	1	5	5	2.93812e+11
1.646	1	6	6	2.29179e+12
1.647	1	7	7	1.39858e+12
1.648	1	8	8	2.07289e+12
1.649	1	9	9	7.15955e+11
1.65	1	10	10	1.21358e+12
1.651	1	1	1	7.79645e+11
1.652	1	2	2	1.79793e+12
1.653	1	3	3	1.04344e+12
1.654	1	4	4	1.06238e+12
1.655	1	5	5	4.63135e+11
1.656	1	6	6	2.4153e+12
1.657	1	7	7	1.37409e+12
1.658	1	8	8	2.25069e+12
1.659	1	9	9	8.83358e+11
1.66	1	10	10	1.13933e+12
1.661	1	1	1	6.59279e+11
1.662	1	2	2	2.02059e+12
1.663	1	3	3	9.67759e+11
1.664	1	4	4	1.45699e+12
1.665	1	5	5	6.97738e+11
1.666	1	6	6	2.41345e+12
1.667	1	7	7	1.3578e+12
1.668	1	8	8	2.21584e+12
1.669	1	9	9	1.01565e+12
1.67	1	10	10	1.00711e+12
1.671	1	1	1	5.13141e+11
1.672	1	2	2	2.23685e+12
1.673	1	3	3	9.97352e+11
1.674	1	4	4	1.8057e+12
1.675	1	5	5	9.50379e+11
1.676	1	6	6	2.26507e+12
1.677	1	7	7	1.37784e+12
1.678	1	8	8	1.96608e+12
1.679	1	9	9	1.07929e+12
1.68	1	10	10	8.42363e+11
1.681	1	1	1	3.7858e+11
1.682	1	2	2	2.38935e+12
1.683	1	3	3	1.11382e+12
1.684	1	4	4	2.0233e+12
1.685	1	5	5	1.1639e+12
1.686	1	6	6	1.98023e+12
1.687	1	7	7	1.44601e+12
1.688	1	8	8	1.56515e+12
1.689	1	9	9	1.05625e+12
1.69	1	10	10	6.82806e+11
1.691	1	1	1	2.96728e+11
1.692	1	2	2	2.42929e+12
1.693	1	3	3	1.27102e+12
1.694	1	4	4	2.0571e+12
1.695	1	5	5	1.29052e+12
1.696	1	6	6	1.59631e+12
1.697	1	7	7	1.55477e+12
1.698	1	8	8	1.11639e+12
1.699	1	9	9	9.47437e+11
1.7	1	10	10	5.63522e+11
1.701	1	1	1	3.01974e+11
1.702	1	2	2	2.32516e+12
1.703	1	3	3	1.40641e+12
1.704	1	4	4	1.89986e+12
1.705	1	5	5	1.30304e+12
1.706	1	6	6	1.17662e+12
1.707	1	7	7	1.67458e+12
1.708	1	8	8	7.33817e+11
1.709	1	9	9	7.76651e+11
1.71	1	10	10	5.08717e+11
1.711	1	1	1	4.08611e+11
1.712	1	2	2	2.07805e+12
1.713	1	3	3	1.47385e+12
1.714	1	4	4	1.60062e+12
1.715	1	5	5	1.20382e+12
1.716	1	6	6	7.89835e+11
1.717	1	7	7	1.76136e+12
1.718	1	8	8	5.07796e+11
1.719	1	9	9	5.7978e+11
1.72	1	10	10	5.21804e+11
1.721	1	1	1	6.0485e+11
1.722	1	2	2	1.71885e+12
1.723	1	3	3	1.45594e+12
1.724	1	4	4	1.24143e+12
1.725	1	5	5	1.02754e+12
1.726	1	6	6	5.01857e+11
1.727	1	7	7	1.77243e+12
1.728	1	8	8	4.74683e+11
1.729	1	9	9	3.96697e+11
1.73	1	10	10	5.8424e+11
1.731	1	1	1	8.52381e+11
1.732	1	2	2	1.30216e+12
1.733	1	3	3	1.37215e+12
1.734	1	4	4	9.24801e+11
1.735	1	5	5	8.26573e+11
1.736	1	6	6	3.5557e+11
1.737	1	7	7	1.67724e+12
1.738	1	8	8	6.07015e+11
1.739	1	9	9	2.60844e+11
1.74	1	10	10	6.60763e+11
1.741	1	1	1	1.09768e+12
1.742	1	2	2	8.97998e+11
1.743	1	3	3	1.27449e+12
1.744	1	4	4	7.42115e+11
1.745	1	5	5	6.59318e+11
1.746	1	6	6	3.63214e+11
1.747	1	7	7	1.47323e+12
1.748	1	8	8	8.26553e+11
1.749	1	9	9	1.893e+11
1.75	1	10	10	7.139e+11
1.751	1	1	1	1.28451e+12
1.752	1	2	2	5.74988e+11
1.753	1	3	3	1.22203e+12
1.754	1	4	4	7.4758e+11
1.755	1	5	5	5.69748e+11
1.756	1	6	6	5.03147e+11
1.757	1	7	7	1.1876e+12
1.758	1	8	8	1.03088e+12
1.759	1	9	9	1.81e+11
1.76	1	10	10	7.11813e+11
1.761	1	1	1	1.36938e+12
1.762	1	2	2	3.83083e+11
1.763	1	3	3	1.26073e+12
1.764	1	4	4	9.42227e+11
1.765	1	5	5	5.75574e+11
1.766	1	6	6	7.25007e+11
1.767	1	7	7	8.74809e+11
1.768	1	8	8	1.12879e+12
1.769	1	9	9	2.19862e+11
1.77	1	10	10	6.43648e+11
1.771	1	1	1	1.336e+12
1.772	1	2	2	3.45411e+11
1.773	1	3	3	1.40757e+12
1.774	1	4	4	1.27378e+12
1.775	1	5	5	6.64314e+11
1.776	1	6	6	9.64332e+11
1.777	1	7	7	6.05799e+11
1.778	1	8	8	1.07745e+12
1.779	1	9	9	2.82183e+11
1.78	1	10	10	5.18215e+11
1.781	1	1	1	1.19606e+12
1.782	1	2	2	4.49912e+11
1.783	1	3	3	1.64155e+12
1.784	1	4	4	1.65084e+12
1.785	1	5	5	7.98613e+11
1.786	1	6	6	1.15845e+12
1.787	1	7	7	4.4974e+11
1.788	1	8	8	8.88031e+11
1.789	1	9	9	3.44901e+11
1.79	1	10	10	3.63688e+11
1.791	1	1	1	9.9096e+11
1.792	1	2	2	6.53437e+11
1.793	1	3	3	1.91105e+12
1.794	1	4	4	1.97083e+12
1.795	1	5	5	9.26192e+11
1.796	1	6	6	1.25975e+12
1.797	1	7	7	4.54423e+11
1.798	1	8	8	6.30629e+11
1.799	1	9	9	3.92363e+11
1.8	1	10	10	2.19802e+11
1.801	1	1	1	7.76804e+11
1.802	1	2	2	8.94619e+11
1.803	1	3	3	2.15615e+12
1.804	1	4	4	2.14963e+12
1.805	1	5	5	1.00194e+12
1.806	1	6	6	1.2441e+12
1.807	1	7	7	6.31446e+11
1.808	1	8	8	4.02287e+11
1.809	1	9	9	4.18857e+11
1.81	1	10	10	1.23128e+11
1.811	1	1	1	6.08914e+11
1.812	1	2	2	1.10844e+12
1.813	1	3	3	2.31557e+12
1.814	1	4	4	2.14055e+12
1.815	1	5	5	9.96501e+11
1.816	1	6	6	1.12166e+12
1.817	1	7	7	9.49431e+11
1.818	1	8	8	2.9778e+11
1.819	1	9	9	4.27742e+11
1.82	1	10	10	9.59086e+10
1.821	1	1	1	5.30408e+11
1.822	1	2	2	1.24076e+12
1.823	1	3	3	2.3583e+12
1.824	1	4	4	1.95774e+12
1.825	1	5	5	9.07028e+11
1.826	1	6	6	9.23578e+11
1.827	1	7	7	1.33877e+12
1.828	1	8	8	3.76463e+11
1.829	1	9	9	4.24795e+11
1.83	1	10	10	1.3949e+11
1.831	1	1	1	5.61094e+11
1.832	1	2	2	1.26155e+12
1.833	1	3	3	2.28061e+12
1.834	1	4	4	1.65763e+12
1.835	1	5	5	7.57683e+11
1.836	1	6	6	7.00929e+11
1.837	1	7	7	1.71144e+12
1.838	1	8	8	6.42459e+11
1.839	1	9	9	4.13308e+11
1.84	1	10	10	2.34579e+11
1.841	1	1	1	6.94571e+11
1.842	1	2	2	1.16811e+12
1.843	1	3	3	2.10695e+12
1.844	1	4	4	1.32613e+12
1.845	1	5	5	5.88455e+11
1.846	1	6	6	5.01349e+11
1.847	1	7	7	1.97611e+12
1.848	1	8	8	1.0402e+12
1.849	1	9	9	3.93511e+11
1.85	1	10	10	3.47713e+11
1.851	1	1	1	9.0207e+11
1.852	1	2	2	9.87913e+11
1.853	1	3	3	1.88154e+12
1.854	1	4	4	1.04738e+12
1.855	1	5	5	4.44091e+11
1.856	1	6	6	3.61777e+11
1.857	1	7	7	2.06729e+12
1.858	1	8	8	1.47479e+12
1.859	1	9	9	3.63043e+11
1.86	1	10	10	4.4432e+11
1.861	1	1	1	1.14036e+12
1.862	1	2	2	7.67712e+11
1.863	1	3	3	1.65067e+12
1.864	1	4	4	8.79016e+11
1.865	1	5	5	3.60218e+11
1.866	1	6	6	2.99563e+11
1.867	1	7	7	1.96498e+12
1.868	1	8	8	1.83792e+12
1.869	1	9	9	3.21185e+11
1.87	1	10	10	4.96525e+11
1.871	1	1	1	1.36166e+12
1.872	1	2	2	5.56098e+11
1.873	1	3	3	1.44637e+12
1.874	1	4	4	8.3664e+11
1.875	1	5	5	3.5316e+11
1.876	1	6	6	3.10849e+11
1.877	1	7	7	1.7012e+12
1.878	1	8	8	2.04056e+12
1.879	1	9	9	2.74118e+11
1.88	1	10	10	4.96522e+11
1.881	1	1	1	1.52843e+12
1.882	1	2	2	3.959e+11
1.883	1	3	3	1.28734e+12
1.884	1	4	4	8.89842e+11
1.885	1	5	5	4.16186e+11
1.886	1	6	6	3.73538e+11
1.887	1	7	7	1.3491e+12
1.888	1	8	8	2.04379e+12
1.889	1	9	9	2.37811e+11
1.89	1	10	10	4.53599e+11
1.891	1	1	1	1.61497e+12
1.892	1	2	2	3.09946e+11
1.893	1	3	3	1.17263e+12
1.894	1	4	4	9.74905e+11
1.895	1	5	5	5.23064e+11
1.896	1	6	6	4.58413e+11
1.897	1	7	7	1.00955e+12
1.898	1	8	8	1.86179e+12
1.899	1	9	9	2.34845e+11
1.9	1	10	10	3.93088e+11
1.901	1	1	1	1.619e+12
1.902	1	2	2	3.00726e+11
1.903	1	3	3	1.09103e+12
1.904	1	4	4	1.02265e+12
1.905	1	5	5	6.34533e+11
1.906	1	6	6	5.37704e+11
1.907	1	7	7	7.78689e+11
1.908	1	8	8	1.55848e+12
1.909	1	9	9	2.87628e+11
1.91	1	10	10	3.46799e+11
1.911	1	1	1	1.55534e+12
1.912	1	2	2	3.5099e+11
1.913	1	3	3	1.03003e+12
1.914	1	4	4	9.83645e+11
1.915	1	5	5	7.15326e+11
1.916	1	6	6	5.92728e+11
1.917	1	7	7	7.24982e+11
1.918	1	8	8	1.2214e+12
1.919	1	9	9	4.07638e+11
1.92	1	10	10	3.40169e+11
1.921	1	1	1	1.44843e+12
1.922	1	2	2	4.32539e+11
1.923	1	3	3	9.77444e+11
1.924	1	4	4	8.42086e+11
1.925	1	5	5	7.39862e+11
1.926	1	6	6	6.19098e+11
1.927	1	7	7	8.66306e+11
1.928	1	8	8	9.33665e+11
1.929	1	9	9	5.86855e+11
1.93	1	10	10	3.82411e+11
1.931	1	1	1	1.32762e+12
1.932	1	2	2	5.15609e+11
1.933	1	3	3	9.27868e+11
1.934	1	4	4	6.27285e+11
1.935	1	5	5	7.01375e+11
1.936	1	6	6	6.22177e+11
1.937	1	7	7	1.16464e+12
1.938	1	8	8	7.55551e+11
1.939	1	9	9	7.93949e+11
1.94	1	10	10	4.6581e+11
1.941	1	1	1	1.21808e+12
1.942	1	2	2	5.79499e+11
1.943	1	3	3	8.81031e+11
1.944	1	4	4	3.9502e+11
1.945	1	5	5	6.12528e+11
1.946	1	6	6	6.1429e+11
1.947	1	7	7	1.53906e+12
1.948	1	8	8	7.07185e+11
1.949	1	9	9	9.78749e+11
1.95	1	10	10	5.66321e+11
1.951	1	1	1	1.13525e+12
1.952	1	2	2	6.13989e+11
1.953	1	3	3	8.39424e+11
1.954	1	4	4	2.12113e+11
1.955	1	5	5	5.01296e+11
1.956	1	6	6	6.04483e+11
1.957	1	7	7	1.88703e+12
1.958	1	8	8	7.64395e+11
1.959	1	9	9	1.08815e+12
1.96	1	10	10	6.52328e+11
1.961	1	1	1	1.08444e+12
1.962	1	2	2	6.22937e+11
1.963	1	3	3	8.05473e+11
1.964	1	4	4	1.28872e+11
1.965	1	5	5	4.03089e+11
1.966	1	6	6	5.9542e+11
1.967	1	7	7	2.11405e+12
1.968	1	8	8	8.73926e+11
1.969	1	9	9	1.08211e+12
1.97	1	10	10	6.99576e+11
1.971	1	1	1	1.05834e+12
1.972	1	2	2	6.17356e+11
1.973	1	3	3	7.79757e+11
1.974	1	4	4	1.6041e+11
1.975	1	5	5	3.513e+11
1.976	1	6	6	5.80665e+11
1.977	1	7	7	2.16335e+12
1.978	1	8	8	9.72956e+11
1.979	1	9	9	9.49067e+11
1.98	1	10	10	6.9664e+11
1.981	1	1	1	1.042e+12
1.982	1	2	2	6.07256e+11
1.983	1	3	3	7.59893e+11
1.984	1	4	4	2.81978e+11
1.985	1	5	5	3.65692e+11
1.986	1	6	6	5.49181e+11
1.987	1	7	7	2.02851e+12
1.988	1	8	8	1.00908e+12
1.989	1	9	9	7.17081e+11
1.99	1	10	10	6.54345e+11
1.991	1	1	1	1.02093e+12
1.992	1	2	2	5.98274e+11
1.993	1	3	3	7.48213e+11
1.994	1	4	4	4.39539e+11
1.995	1	5	5	4.47613e+11
1.996	1	6	6	4.89111e+11
1.997	1	7	7	1.75466e+12
1.998	1	8	8	9.56256e+11
1.999	1	9	9	4.44671e+11
2	1	10	10	5.97917e+11
2.001	1	1	1	7.10091e+11
2.002	1	2	2	1.03432e+12
2.003	1	3	3	2.14963e+12
2.004	1	4	4	9.09696e+11
2.005	1	5	5	2.38519e+12
2.006	1	6	6	5.99158e+11
2.007	1	7	7	3.73486e+11
2.008	1	8	8	3.04977e+11
2.009	1	9	9	4.04639e+11
2.01	1	10	10	3.84145e+11
2.011	1	1	1	6.28537e+11
2.012	1	2	2	8.49195e+11
2.013	1	3	3	2.14055e+12
2.014	1	4	4	1.1941e+12
2.015	1	5	5	2.19246e+12
2.016	1	6	6	4.86825e+11
2.017	1	7	7	5.04673e+11
2.018	1	8	8	3.26597e+11
2.019	1	9	9	3.4941e+11
2.02	1	10	10	4.66707e+11
2.021	1	1	1	5.2913e+11
2.022	1	2	2	6.44732e+11
2.023	1	3	3	1.95774e+12
2.024	1	4	4	1.41972e+12
2.025	1	5	5	1.87299e+12
2.026	1	6	6	4.45716e+11
2.027	1	7	7	6.28834e+11
2.028	1	8	8	3.54136e+11
2.029	1	9	9	2.98484e+11
2.03	1	10	10	5.07249e+11
2.031	1	1	1	4.3756e+11
2.032	1	2	2	4.65367e+11
2.033	1	3	3	1.65763e+12
2.034	1	4	4	1.4977e+12
2.035	1	5	5	1.47135e+12
2.036	1	6	6	5.23562e+11
2.037	1	7	7	7.17522e+11
2.038	1	8	8	3.90306e+11
2.039	1	9	9	2.71492e+11
2.04	1	10	10	4.9545e+11
2.041	1	1	1	3.83249e+11
2.042	1	2	2	3.42896e+11
2.043	1	3	3	1.32613e+12
2.044	1	4	4	1.39246e+12
2.045	1	5	5	1.05359e+12
2.046	1	6	6	7.33276e+11
2.047	1	7	7	7.55055e+11
2.048	1	8	8	4.29086e+11
2.049	1	9	9	2.89491e+11
2.05	1	10	10	4.44169e+11
2.051	1	1	1	3.89476e+11
2.052	1	2	2	2.89205e+11
2.053	1	3	3	1.04738e+12
2.054	1	4	4	1.12973e+12
2.055	1	5	5	6.90744e+11
2.056	1	6	6	1.04282e+12
2.057	1	7	7	7.36573e+11
2.058	1	8	8	4.57718e+11
2.059	1	9	9	3.68087e+11
2.06	1	10	10	3.84705e+11
2.061	1	1	1	4.64957e+11
2.062	1	2	2	2.98084e+11
2.063	1	3	3	8.79016e+11
2.064	1	4	4	7.92199e+11
2.065	1	5	5	4.41865e+11
2.066	1	6	6	1.37634e+12
2.067	1	7	7	6.73527e+11
2.068	1	8	8	4.61221e+11
2.069	1	9	9	5.0939e+11
2.07	1	10	10	3.5485e+11
2.071	1	1	1	6.00149e+11
2.072	1	2	2	3.51435e+11
2.073	1	3	3	8.3664e+11
2.074	1	4	4	4.82933e+11
2.075	1	5	5	3.41961e+11
2.076	1	6	6	1.64296e+12
2.077	1	7	7	5.88274e+11
2.078	1	8	8	4.30539e+11
2.079	1	9	9	6.99471e+11
2.08	1	10	10	3.84083e+11
2.081	1	1	1	7.67531e+11
2.082	1	2	2	4.28847e+11
2.083	1	3	3	8.89842e+11
2.084	1	4	4	2.88268e+11
2.085	1	5	5	3.93247e+11
2.086	1	6	6	1.75821e+12
2.087	1	7	7	5.06666e+11
2.088	1	8	8	3.69361e+11
2.089	1	9	9	9.11193e+11
2.09	1	10	10	4.8085e+11
2.091	1	1	1	9.28194e+11
2.092	1	2	2	5.14441e+11
2.093	1	3	3	9.74905e+11
2.094	1	4	4	2.51214e+11
2.095	1	5	5	5.63888e+11
2.096	1	6	6	1.67877e+12
2.097	1	7	7	4.52564e+11
2.098	1	8	8	2.9308e+11
2.099	1	9	9	1.11165e+12
2.1	1	10	10	6.28328e+11
2.101	1	1	1	1.04341e+12
2.102	1	2	2	5.99495e+11
2.103	1	3	3	1.02265e+12
2.104	1	4	4	3.58672e+11
2.105	1	5	5	7.97607e+11
2.106	1	6	6	1.42339e+12
2.107	1	7	7	4.43455e+11
2.108	1	8	8	2.26471e+11
2.109	1	9	9	1.26973e+12
2.11	1	10	10	7.88344e+11
2.111	1	1	1	1.08172e+12
2.112	1	2	2	6.82997e+11
2.113	1	3	3	9.83645e+11
2.114	1	4	4	5.50843e+11
2.115	1	5	5	1.03042e+12
2.116	1	6	6	1.06792e+12
2.117	1	7	7	4.85948e+11
2.118	1	8	8	1.95341e+11
2.119	1	9	9	1.36727e+12
2.12	1	10	10	9.10146e+11
2.121	1	1	1	1.03161e+12
2.122	1	2	2	7.61401e+11
2.123	1	3	3	8.42086e+11
2.124	1	4	4	7.45955e+11
2.125	1	5	5	1.19977e+12
2.126	1	6	6	7.17692e+11
2.127	1	7	7	5.7571e+11
2.128	1	8	8	2.16945e+11
2.129	1	9	9	1.40249e+12
2.13	1	10	10	9.53435e+11
2.131	1	1	1	9.01468e+11
2.132	1	2	2	8.26306e+11
2.133	1	3	3	6.27285e+11
2.134	1	4	4	8.72582e+11
2.135	1	5	5	1.26757e+12
2.136	1	6	6	4.83406e+11
2.137	1	7	7	6.97367e+11
2.138	1	8	8	2.93773e+11
2.139	1	9	9	1.39217e+12
2.14	1	10	10	8.97415e+11
2.141	1	1	1	7.18458e+11
2.142	1	2	2	8.64355e+11
2.143	1	3	3	3.9502e+11
2.144	1	4	4	8.96048e+11
2.145	1	5	5	1.21784e+12
2.146	1	6	6	4.36801e+11
2.147	1	7	7	8.26006e+11
2.148	1	8	8	4.1192e+11
2.149	1	9	9	1.36706e+12
2.15	1	10	10	7.56546e+11
2.151	1	1	1	5.21551e+11
2.152	1	2	2	8.58867e+11
2.153	1	3	3	2.12113e+11
2.154	1	4	4	8.3088e+11
2.155	1	5	5	1.06779e+12
2.156	1	6	6	5.88254e+11
2.157	1	7	7	9.33929e+11
2.158	1	8	8	5.44012e+11
2.159	1	9	9	1.35902e+12
2.16	1	10	10	5.73974e+11
2.161	1	1	1	3.49924e+11
2.162	1	2	2	7.98296e+11
2.163	1	3	3	1.28872e+11
2.164	1	4	4	7.25324e+11
2.165	1	5	5	8.57291e+11
2.166	1	6	6	8.81092e+11
2.167	1	7	7	9.91217e+11
2.168	1	8	8	6.60043e+11
2.169	1	9	9	1.39312e+12
2.17	1	10	10	4.10476e+11
2.171	1	1	1	2.32304e+11
2.172	1	2	2	6.86378e+11
2.173	1	3	3	1.6041e+11
2.174	1	4	4	6.45048e+11
2.175	1	5	5	6.36647e+11
2.176	1	6	6	1.20955e+12
2.177	1	7	7	9.77844e+11
2.178	1	8	8	7.34987e+11
2.179	1	9	9	1.47553e+12
2.18	1	10	10	3.24214e+11
2.181	1	1	1	1.80673e+11
2.182	1	2	2	5.42757e+11
2.183	1	3	3	2.81978e+11
2.184	1	4	4	6.42355e+11
2.185	1	5	5	4.51887e+11
2.186	1	6	6	1.4607e+12
2.187	1	7	7	8.88098e+11
2.188	1	8	8	7.54948e+11
2.189	1	9	9	1.59131e+12
2.19	1	10	10	3.53054e+11
2.191	1	1	1	1.88725e+11
2.192	1	2	2	4.02553e+11
2.193	1	3	3	4.39539e+11
2.194	1	4	4	7.34969e+11
2.195	1	5	5	3.34834e+11
2.196	1	6	6	1.5494e+12
2.197	1	7	7	7.34852e+11
2.198	1	8	8	7.21559e+11
2.199	1	9	9	1.70598e+12
2.2	1	10	10	4.99656e+11
2.201	1	1	1	2.37174e+11
2.202	1	2	2	3.07039e+11
2.203	1	3	3	5.68465e+11
2.204	1	4	4	9.01412e+11
2.205	1	5	5	2.95966e+11
2.206	1	6	6	1.44842e+12
2.207	1	7	7	5.46751e+11
2.208	1	8	8	6.49167e+11
2.209	1	9	9	1.77486e+12
2.21	1	10	10	7.32113e+11
2.211	1	1	1	3.0191e+11
2.212	1	2	2	2.92886e+11
2.213	1	3	3	6.20197e+11
2.214	1	4	4	1.08788e+12
2.215	1	5	5	3.25381e+11
2.216	1	6	6	1.20181e+12
2.217	1	7	7	3.6635e+11
2.218	1	8	8	5.62123e+11
2.219	1	9	9	1.75554e+12
2.22	1	10	10	9.92815e+11
2.221	1	1	1	3.6121e+11
2.222	1	2	2	3.79335e+11
2.223	1	3	3	5.78324e+11
2.224	1	4	4	1.23008e+12
2.225	1	5	5	3.98331e+11
2.226	1	6	6	9.06276e+11
2.227	1	7	7	2.38893e+11
2.228	1	8	8	4.86656e+11
2.229	1	9	9	1.62683e+12
2.23	1	10	10	1.21279e+12
2.231	1	1	1	4.02378e+11
2.232	1	2	2	5.59959e+11
2.233	1	3	3	4.62255e+11
2.234	1	4	4	1.27781e+12
2.235	1	5	5	4.83641e+11
2.236	1	6	6	6.71069e+11
2.237	1	7	7	2.03231e+11
2.238	1	8	8	4.44597e+11
2.239	1	9	9	1.39435e+12
2.24	1	10	10	1.33823e+12
2.241	1	1	1	4.23197e+11
2.242	1	2	2	8.01214e+11
2.243	1	3	3	3.21642e+11
2.244	1	4	4	1.21066e+12
2.245	1	5	5	5.57233e+11
2.246	1	6	6	5.84853e+11
2.247	1	7	7	2.79311e+11
2.248	1	8	8	4.50562e+11
2.249	1	9	9	1.09338e+12
2.25	1	10	10	1.33923e+12
2.251	1	1	1	4.27856e+11
2.252	1	2	2	1.05152e+12
2.253	1	3	3	2.11453e+11
2.254	1	4	4	1.04234e+12
2.255	1	5	5	6.03635e+11
2.256	1	6	6	6.76852e+11
2.257	1	7	7	4.62674e+11
2.258	1	8	8	5.08631e+11
2.259	1	9	9	7.86202e+11
2.26	1	10	10	1.22273e+12
2.261	1	1	1	4.22126e+11
2.262	1	2	2	1.25435e+12
2.263	1	3	3	1.72445e+11
2.264	1	4	4	8.16677e+11
2.265	1	5	5	6.21849e+11
2.266	1	6	6	9.09696e+11
2.267	1	7	7	7.24672e+11
2.268	1	8	8	6.09728e+11
2.269	1	9	9	5.44405e+11
2.27	1	10	10	1.02652e+12
2.271	1	1	1	4.08421e+11
2.272	1	2	2	1.36166e+12
2.273	1	3	3	2.15748e+11
2.274	1	4	4	5.85171e+11
2.275	1	5	5	6.20464e+11
2.276	1	6	6	1.1941e+12
2.277	1	7	7	1.01698e+12
2.278	1	8	8	7.36336e+11
2.279	1	9	9	4.32899e+11
2.28	1	10	10	8.08196e+11
2.281	1	1	1	3.85567e+11
2.282	1	2	2	1.352e+12
2.283	1	3	3	3.1914e+11
2.284	1	4	4	3.95241e+11
2.285	1	5	5	6.11347e+11
2.286	1	6	6	1.41972e+12
2.287	1	7	7	1.2851e+12
2.288	1	8	8	8.62275e+11
2.289	1	9	9	4.90081e+11
2.29	1	10	10	6.26095e+11
2.291	1	1	1	3.5155e+11
2.292	1	2	2	1.23086e+12
2.293	1	3	3	4.38073e+11
2.294	1	4	4	2.72692e+11
2.295	1	5	5	6.01719e+11
2.296	1	6	6	1.4977e+12
2.297	1	7	7	1.48238e+12
2.298	1	8	8	9.57456e+11
2.299	1	9	9	7.14541e+11
2.3	1	10	10	5.24548e+11
2.301	1	1	1	3.07117e+11
2.302	1	2	2	1.03461e+12
2.303	1	3	3	5.27794e+11
2.304	1	4	4	2.18953e+11
2.305	1	5	5	5.92175e+11
2.306	1	6	6	1.39246e+12
2.307	1	7	7	1.5808e+12
2.308	1	8	8	9.95252e+11
2.309	1	9	9	1.06238e+12
2.31	1	10	10	5.18029e+11
2.311	1	1	1	2.61119e+11
2.312	1	2	2	8.17537e+11
2.313	1	3	3	5.6117e+11
2.314	1	4	4	2.1709e+11
2.315	1	5	5	5.73617e+11
2.316	1	6	6	1.12973e+12
2.317	1	7	7	1.57559e+12
2.318	1	8	8	9.58914e+11
2.319	1	9	9	1.45699e+12
2.32	1	10	10	5.96066e+11
2.321	1	1	1	2.32296e+11
2.322	1	2	2	6.36408e+11
2.323	1	3	3	5.46475e+11
2.324	1	4	4	2.42098e+11
2.325	1	5	5	5.34236e+11
