% time	cellId	IMSI	RNTI	rsrp	sinr
0.0392143	0	2	2	2.93504e-18	68.3256
0.0392143	0	3	3	1.80707e-18	24.9385
0.0392143	0	3	3	1.80707e-18	24.9385
0.0392143	0	4	4	1.68432e-19	3.45828
0.0392143	0	4	4	1.68432e-19	3.45828
0.0392143	0	5	5	2.80086e-19	7.81325
0.0392143	0	5	5	2.80086e-19	7.81325
0.0392143	0	6	6	9.82872e-20	1.16213
0.0392143	0	6	6	9.82872e-20	1.16213
0.0392143	0	7	7	4.54097e-20	0.621652
0.0392143	0	7	7	4.54097e-20	0.621652
0.0392143	0	8	8	3.6996e-20	0.69252
0.0392143	0	8	8	3.6996e-20	0.69252
0.0392143	0	9	9	2.98119e-20	0.503363
0.0392143	0	9	9	2.98119e-20	0.503363
0.0392143	0	10	10	7.84885e-07	9.47668e+12
0.0392143	0	10	10	7.84885e-07	9.47668e+12
0.0412143	0	1	1	8.98038e-17	1484.88
0.0412143	0	1	1	8.98038e-17	1484.88
0.0412143	0	2	2	3.00627e-18	70.6172
0.0412143	0	2	2	3.00627e-18	70.6172
0.0412143	0	3	3	1.79426e-18	24.1089
0.0412143	0	3	3	1.79426e-18	24.1089
0.0412143	0	4	4	1.71268e-19	3.65311
0.0412143	0	4	4	1.71268e-19	3.65311
0.0412143	0	5	5	2.91147e-19	8.1975
0.0412143	0	5	5	2.91147e-19	8.1975
0.0412143	0	6	6	9.70647e-20	1.14372
0.0412143	0	6	6	9.70647e-20	1.14372
0.0412143	0	7	7	4.50676e-20	0.598382
0.0412143	0	7	7	4.50676e-20	0.598382
0.0412143	0	8	8	3.73871e-20	0.722245
0.0412143	0	8	8	3.73871e-20	0.722245
0.0412143	0	9	9	2.99209e-20	0.509008
0.0412143	0	9	9	2.99209e-20	0.509008
0.0412143	0	10	10	7.76713e-07	9.77736e+12
0.0412143	0	10	10	7.76713e-07	9.77736e+12
0.0432143	0	1	1	8.99537e-17	1467.88
0.0432143	0	1	1	8.99537e-17	1467.88
0.0432143	0	2	2	3.07741e-18	72.808
0.0432143	0	2	2	3.07741e-18	72.808
0.0432143	0	3	3	1.78014e-18	23.2417
0.0432143	0	3	3	1.78014e-18	23.2417
0.0432143	0	4	4	1.74406e-19	3.84723
0.0432143	0	4	4	1.74406e-19	3.84723
