% time	cellId	IMSI	RNTI	sinrLinear
1.78	1	10	10	5.18215e+11
1.781	1	1	1	25.7029
1.782	1	2	2	1.20856
1.783	1	3	3	1.30653
1.784	1	4	4	0.554315
1.785	1	5	5	0.137295
1.786	1	6	6	0.115253
1.787	1	7	7	0.0281772
1.788	1	8	8	0.0372725
1.789	1	9	9	0.0101671
1.79	1	10	10	3.63688e+11
1.791	1	1	1	21.2954
1.792	1	2	2	1.75527
1.793	1	3	3	1.52103
1.794	1	4	4	0.661759
1.795	1	5	5	0.159229
1.796	1	6	6	0.125332
1.797	1	7	7	0.0284706
1.798	1	8	8	0.0264688
1.799	1	9	9	0.0115662
1.8	1	10	10	2.19802e+11
1.801	1	1	1	16.6933
1.802	1	2	2	2.40313
1.803	1	3	3	1.71611
1.804	1	4	4	0.721795
1.805	1	5	5	0.17225
1.806	1	6	6	0.123775
1.807	1	7	7	0.0395615
1.808	1	8	8	0.0168848
1.809	1	9	9	0.0123472
1.81	1	10	10	1.23128e+11
1.811	1	1	1	13.0854
1.812	1	2	2	2.9775
1.813	1	3	3	1.843
1.814	1	4	4	0.718747
1.815	1	5	5	0.171316
1.816	1	6	6	0.111593
1.817	1	7	7	0.0594839
1.818	1	8	8	0.0124984
1.819	1	9	9	0.0126091
1.82	1	10	10	9.59086e+10
1.821	1	1	1	11.3983
1.822	1	2	2	3.33294
1.823	1	3	3	1.87701
1.824	1	4	4	0.657363
1.825	1	5	5	0.155934
1.826	1	6	6	0.0918861
1.827	1	7	7	0.0838769
1.828	1	8	8	0.0158009
1.829	1	9	9	0.0125222
1.83	1	10	10	1.3949e+11
1.831	1	1	1	12.0577
1.832	1	2	2	3.38879
1.833	1	3	3	1.81517
1.834	1	4	4	0.556592
1.835	1	5	5	0.130259
1.836	1	6	6	0.0697349
1.837	1	7	7	0.107225
1.838	1	8	8	0.0269653
1.839	1	9	9	0.0121836
1.84	1	10	10	2.34579e+11
1.841	1	1	1	14.9261
1.842	1	2	2	3.13779
1.843	1	3	3	1.67695
1.844	1	4	4	0.445282
1.845	1	5	5	0.101166
1.846	1	6	6	0.0498788
1.847	1	7	7	0.123808
1.848	1	8	8	0.0436592
1.849	1	9	9	0.0116
1.85	1	10	10	3.47713e+11
1.851	1	1	1	19.3852
1.852	1	2	2	2.65374
1.853	1	3	3	1.49754
1.854	1	4	4	0.351685
1.855	1	5	5	0.076347
1.856	1	6	6	0.0359929
1.857	1	7	7	0.12952
1.858	1	8	8	0.0618998
1.859	1	9	9	0.0107019
1.86	1	10	10	4.4432e+11
1.861	1	1	1	24.5061
1.862	1	2	2	2.06224
1.863	1	3	3	1.31379
1.864	1	4	4	0.295153
1.865	1	5	5	0.0619278
1.866	1	6	6	0.0298033
1.867	1	7	7	0.12311
1.868	1	8	8	0.077141
1.869	1	9	9	0.00946799
1.87	1	10	10	4.96525e+11
1.871	1	1	1	29.2617
1.872	1	2	2	1.4938
1.873	1	3	3	1.15119
1.874	1	4	4	0.280924
1.875	1	5	5	0.0607145
1.876	1	6	6	0.0309262
1.877	1	7	7	0.106584
1.878	1	8	8	0.0856463
1.879	1	9	9	0.00808055
1.88	1	10	10	4.96522e+11
1.881	1	1	1	32.8454
1.882	1	2	2	1.06347
1.883	1	3	3	1.02461
1.884	1	4	4	0.298788
1.885	1	5	5	0.0715497
1.886	1	6	6	0.0371631
1.887	1	7	7	0.0845241
1.888	1	8	8	0.0857819
1.889	1	9	9	0.00701026
1.89	1	10	10	4.53599e+11
1.891	1	1	1	34.7053
1.892	1	2	2	0.832579
1.893	1	3	3	0.933314
1.894	1	4	4	0.32735
1.895	1	5	5	0.0899238
1.896	1	6	6	0.0456072
1.897	1	7	7	0.0632504
1.898	1	8	8	0.0781433
1.899	1	9	9	0.00692283
1.9	1	10	10	3.93088e+11
1.901	1	1	1	34.7919
1.902	1	2	2	0.807813
1.903	1	3	3	0.868368
1.904	1	4	4	0.343382
1.905	1	5	5	0.109087
1.906	1	6	6	0.0534957
1.907	1	7	7	0.0487865
1.908	1	8	8	0.0654127
1.909	1	9	9	0.00847879
1.91	1	10	10	3.46799e+11
1.911	1	1	1	33.4238
1.912	1	2	2	0.942832
1.913	1	3	3	0.819813
1.914	1	4	4	0.330285
1.915	1	5	5	0.122977
1.916	1	6	6	0.0589701
1.917	1	7	7	0.0454217
1.918	1	8	8	0.0512645
1.919	1	9	9	0.0120165
1.92	1	10	10	3.40169e+11
1.921	1	1	1	31.1264
1.922	1	2	2	1.16189
1.923	1	3	3	0.777962
1.924	1	4	4	0.282753
1.925	1	5	5	0.127195
1.926	1	6	6	0.0615936
1.927	1	7	7	0.0542759
1.928	1	8	8	0.0391878
1.929	1	9	9	0.0172995
1.93	1	10	10	3.82411e+11
1.931	1	1	1	28.5302
1.932	1	2	2	1.38503
1.933	1	3	3	0.738503
1.934	1	4	4	0.210627
1.935	1	5	5	0.120579
1.936	1	6	6	0.0619
1.937	1	7	7	0.0729675
1.938	1	8	8	0.031712
1.939	1	9	9	0.0234043
1.94	1	10	10	4.6581e+11
1.941	1	1	1	26.1762
1.942	1	2	2	1.55666
1.943	1	3	3	0.701225
1.944	1	4	4	0.132638
1.945	1	5	5	0.105304
1.946	1	6	6	0.0611152
1.947	1	7	7	0.0964257
1.948	1	8	8	0.029682
1.949	1	9	9	0.0288519
1.95	1	10	10	5.66321e+11
1.951	1	1	1	24.3961
1.952	1	2	2	1.6493
1.953	1	3	3	0.66811
1.954	1	4	4	0.0712226
1.955	1	5	5	0.0861816
1.956	1	6	6	0.0601396
1.957	1	7	7	0.118227
1.958	1	8	8	0.0320832
1.959	1	9	9	0.0320768
1.96	1	10	10	6.52328e+11
1.961	1	1	1	23.3043
1.962	1	2	2	1.67334
1.963	1	3	3	0.641087
1.964	1	4	4	0.0432722
1.965	1	5	5	0.0692981
1.966	1	6	6	0.0592379
1.967	1	7	7	0.13245
1.968	1	8	8	0.0366805
1.969	1	9	9	0.0318987
1.97	1	10	10	6.99576e+11
1.971	1	1	1	22.7434
1.972	1	2	2	1.65835
1.973	1	3	3	0.62062
1.974	1	4	4	0.0538618
1.975	1	5	5	0.0603946
1.976	1	6	6	0.0577699
1.977	1	7	7	0.135539
1.978	1	8	8	0.0408369
1.979	1	9	9	0.0279769
1.98	1	10	10	6.9664e+11
1.981	1	1	1	22.3923
1.982	1	2	2	1.63122
1.983	1	3	3	0.60481
1.984	1	4	4	0.0946814
1.985	1	5	5	0.0628688
1.986	1	6	6	0.0546376
1.987	1	7	7	0.127091
1.988	1	8	8	0.0423531
1.989	1	9	9	0.0211383
1.99	1	10	10	6.54345e+11
1.991	1	1	1	21.9395
1.992	1	2	2	1.60709
1.993	1	3	3	0.595513
1.994	1	4	4	0.147587
1.995	1	5	5	0.0769525
1.996	1	6	6	0.0486613
1.997	1	7	7	0.109933
1.998	1	8	8	0.040136
1.999	1	9	9	0.0131081
2	1	10	10	5.97917e+11
2.001	1	1	1	15.2596
2.002	1	2	2	2.77841
2.003	1	3	3	1.71092
2.004	1	4	4	0.305454
2.005	1	5	5	0.410056
2.006	1	6	6	0.0596098
2.007	1	7	7	0.0233997
2.008	1	8	8	0.0128005
2.009	1	9	9	0.0119281
2.01	1	10	10	3.84145e+11
2.011	1	1	1	13.5071
2.012	1	2	2	2.28112
2.013	1	3	3	1.7037
2.014	1	4	4	0.40095
2.015	1	5	5	0.376923
2.016	1	6	6	0.0484339
2.017	1	7	7	0.0316188
2.018	1	8	8	0.0137079
2.019	1	9	9	0.0103
2.02	1	10	10	4.66707e+11
2.021	1	1	1	11.3708
2.022	1	2	2	1.73189
2.023	1	3	3	1.55819
2.024	1	4	4	0.476707
2.025	1	5	5	0.322
2.026	1	6	6	0.044344
2.027	1	7	7	0.0393978
2.028	1	8	8	0.0148638
2.029	1	9	9	0.00879881
2.03	1	10	10	5.07249e+11
2.031	1	1	1	9.40302
2.032	1	2	2	1.25007
2.033	1	3	3	1.31933
2.034	1	4	4	0.502891
2.035	1	5	5	0.252951
2.036	1	6	6	0.0520888
2.037	1	7	7	0.0449543
2.038	1	8	8	0.0163819
2.039	1	9	9	0.00800312
2.04	1	10	10	4.9545e+11
2.041	1	1	1	8.23591
2.042	1	2	2	0.92109
2.043	1	3	3	1.05548
2.044	1	4	4	0.467556
2.045	1	5	5	0.18113
2.046	1	6	6	0.0729531
2.047	1	7	7	0.0473058
2.048	1	8	8	0.0180096
2.049	1	9	9	0.00853372
2.05	1	10	10	4.44169e+11
2.051	1	1	1	8.36971
2.052	1	2	2	0.776864
2.053	1	3	3	0.833623
2.054	1	4	4	0.379337
2.055	1	5	5	0.118751
2.056	1	6	6	0.10375
2.057	1	7	7	0.0461479
2.058	1	8	8	0.0192114
2.059	1	9	9	0.0108506
2.06	1	10	10	3.84705e+11
2.061	1	1	1	9.99178
2.062	1	2	2	0.800716
2.063	1	3	3	0.699622
2.064	1	4	4	0.266002
2.065	1	5	5	0.0759643
2.066	1	6	6	0.136931
2.067	1	7	7	0.0421979
2.068	1	8	8	0.0193584
2.069	1	9	9	0.015016
2.07	1	10	10	3.5485e+11
2.071	1	1	1	12.897
2.072	1	2	2	0.944027
2.073	1	3	3	0.665894
2.074	1	4	4	0.162157
2.075	1	5	5	0.0587891
2.076	1	6	6	0.163457
2.077	1	7	7	0.0368566
2.078	1	8	8	0.0180706
2.079	1	9	9	0.0206192
2.08	1	10	10	3.84083e+11
2.081	1	1	1	16.494
2.082	1	2	2	1.15197
2.083	1	3	3	0.708238
2.084	1	4	4	0.0967936
2.085	1	5	5	0.0676061
2.086	1	6	6	0.174923
2.087	1	7	7	0.0317437
2.088	1	8	8	0.0155028
2.089	1	9	9	0.0268604
2.09	1	10	10	4.8085e+11
2.091	1	1	1	19.9466
2.092	1	2	2	1.3819
2.093	1	3	3	0.775941
2.094	1	4	4	0.0843517
2.095	1	5	5	0.0969422
2.096	1	6	6	0.16702
2.097	1	7	7	0.0283541
2.098	1	8	8	0.0123012
2.099	1	9	9	0.0327696
2.1	1	10	10	6.28328e+11
2.101	1	1	1	22.4225
2.102	1	2	2	1.61037
2.103	1	3	3	0.813941
2.104	1	4	4	0.120433
2.105	1	5	5	0.137123
2.106	1	6	6	0.141612
2.107	1	7	7	0.0277834
2.108	1	8	8	0.00950543
2.109	1	9	9	0.0374295
2.11	1	10	10	7.88344e+11
2.111	1	1	1	23.2458
2.112	1	2	2	1.83467
2.113	1	3	3	0.782897
2.114	1	4	4	0.18496
2.115	1	5	5	0.177148
2.116	1	6	6	0.106246
2.117	1	7	7	0.0304457
2.118	1	8	8	0.00819885
2.119	1	9	9	0.0403047
2.12	1	10	10	9.10146e+11
2.121	1	1	1	22.1689
2.122	1	2	2	2.04528
2.123	1	3	3	0.670228
2.124	1	4	4	0.250474
2.125	1	5	5	0.206261
2.126	1	6	6	0.0714026
2.127	1	7	7	0.0360695
2.128	1	8	8	0.00910562
2.129	1	9	9	0.041343
2.13	1	10	10	9.53435e+11
2.131	1	1	1	19.3723
2.132	1	2	2	2.21963
2.133	1	3	3	0.499265
2.134	1	4	4	0.292992
2.135	1	5	5	0.217917
2.136	1	6	6	0.0480937
2.137	1	7	7	0.0436915
2.138	1	8	8	0.0123303
2.139	1	9	9	0.0410388
2.14	1	10	10	8.97415e+11
2.141	1	1	1	15.4394
2.142	1	2	2	2.32184
2.143	1	3	3	0.314402
2.144	1	4	4	0.300872
2.145	1	5	5	0.209368
2.146	1	6	6	0.0434571
2.147	1	7	7	0.0517511
2.148	1	8	8	0.0172891
2.149	1	9	9	0.0402985
2.15	1	10	10	7.56546e+11
2.151	1	1	1	11.208
2.152	1	2	2	2.3071
2.153	1	3	3	0.168824
2.154	1	4	4	0.27899
2.155	1	5	5	0.183571
2.156	1	6	6	0.0585249
2.157	1	7	7	0.0585127
2.158	1	8	8	0.0228333
2.159	1	9	9	0.0400615
2.16	1	10	10	5.73974e+11
2.161	1	1	1	7.51977
2.162	1	2	2	2.14439
2.163	1	3	3	0.102571
2.164	1	4	4	0.243547
2.165	1	5	5	0.147383
2.166	1	6	6	0.0876592
2.167	1	7	7	0.0621019
2.168	1	8	8	0.0277033
2.169	1	9	9	0.0410668
2.17	1	10	10	4.10476e+11
2.171	1	1	1	4.99214
2.172	1	2	2	1.84376
2.173	1	3	3	0.127673
2.174	1	4	4	0.216592
2.175	1	5	5	0.109451
2.176	1	6	6	0.120337
2.177	1	7	7	0.061264
2.178	1	8	8	0.0308489
2.179	1	9	9	0.0434962
2.18	1	10	10	3.24214e+11
2.181	1	1	1	3.8826
2.182	1	2	2	1.45796
2.183	1	3	3	0.22443
2.184	1	4	4	0.215688
2.185	1	5	5	0.0776872
2.186	1	6	6	0.145324
2.187	1	7	7	0.0556412
2.188	1	8	8	0.0316867
2.189	1	9	9	0.0469092
2.19	1	10	10	3.53054e+11
2.191	1	1	1	4.05563
2.192	1	2	2	1.08134
2.193	1	3	3	0.349835
2.194	1	4	4	0.246785
2.195	1	5	5	0.0575638
2.196	1	6	6	0.154149
2.197	1	7	7	0.04604
2.198	1	8	8	0.0302853
2.199	1	9	9	0.0502895
2.2	1	10	10	4.99656e+11
2.201	1	1	1	5.09678
2.202	1	2	2	0.824771
2.203	1	3	3	0.452449
2.204	1	4	4	0.302673
2.205	1	5	5	0.0508818
2.206	1	6	6	0.144102
2.207	1	7	7	0.0342551
2.208	1	8	8	0.0272468
2.209	1	9	9	0.0523198
2.21	1	10	10	7.32113e+11
2.211	1	1	1	6.48795
2.212	1	2	2	0.786752
2.213	1	3	3	0.493623
2.214	1	4	4	0.365286
2.215	1	5	5	0.0559387
2.216	1	6	6	0.119567
2.217	1	7	7	0.0229526
2.218	1	8	8	0.0235934
2.219	1	9	9	0.0517504
2.22	1	10	10	9.92815e+11
2.221	1	1	1	7.76229
2.222	1	2	2	1.01897
2.223	1	3	3	0.460296
2.224	1	4	4	0.413031
2.225	1	5	5	0.0684801
2.226	1	6	6	0.0901647
2.227	1	7	7	0.0149672
2.228	1	8	8	0.0204259
2.229	1	9	9	0.0479562
2.23	1	10	10	1.21279e+12
2.231	1	1	1	8.64697
2.232	1	2	2	1.50417
2.233	1	3	3	0.367915
2.234	1	4	4	0.429057
2.235	1	5	5	0.0831463
2.236	1	6	6	0.0667642
2.237	1	7	7	0.0127328
2.238	1	8	8	0.0186607
2.239	1	9	9	0.0411031
2.24	1	10	10	1.33823e+12
2.241	1	1	1	9.09436
2.242	1	2	2	2.15223
2.243	1	3	3	0.255999
2.244	1	4	4	0.406512
2.245	1	5	5	0.0957981
2.246	1	6	6	0.0581866
2.247	1	7	7	0.0174994
2.248	1	8	8	0.018911
2.249	1	9	9	0.0322309
2.25	1	10	10	1.33923e+12
2.251	1	1	1	9.19448
2.252	1	2	2	2.82459
2.253	1	3	3	0.168299
2.254	1	4	4	0.349991
2.255	1	5	5	0.103775
2.256	1	6	6	0.0673395
2.257	1	7	7	0.0289875
2.258	1	8	8	0.0213483
2.259	1	9	9	0.0231759
2.26	1	10	10	1.22273e+12
2.261	1	1	1	9.07136
2.262	1	2	2	3.36944
2.263	1	3	3	0.137252
2.264	1	4	4	0.274221
2.265	1	5	5	0.106907
2.266	1	6	6	0.090505
2.267	1	7	7	0.0454022
2.268	1	8	8	0.0255915
2.269	1	9	9	0.0160481
2.27	1	10	10	1.02652e+12
2.271	1	1	1	8.77683
2.272	1	2	2	3.65771
2.273	1	3	3	0.171717
2.274	1	4	4	0.196487
2.275	1	5	5	0.106669
2.276	1	6	6	0.1188
2.277	1	7	7	0.063716
2.278	1	8	8	0.0309055
2.279	1	9	9	0.0127611
2.28	1	10	10	8.08196e+11
2.281	1	1	1	8.28572
2.282	1	2	2	3.63177
2.283	1	3	3	0.254008
2.284	1	4	4	0.132713
2.285	1	5	5	0.105101
2.286	1	6	6	0.141247
2.287	1	7	7	0.0805144
2.288	1	8	8	0.0361914
2.289	1	9	9	0.0144468
2.29	1	10	10	6.26095e+11
2.291	1	1	1	7.5547
2.292	1	2	2	3.30636
2.293	1	3	3	0.348668
2.294	1	4	4	0.0915635
2.295	1	5	5	0.103446
2.296	1	6	6	0.149005
2.297	1	7	7	0.0928743
2.298	1	8	8	0.0401864
2.299	1	9	9	0.0210634
2.3	1	10	10	5.24548e+11
2.301	1	1	1	6.59984
2.302	1	2	2	2.77919
2.303	1	3	3	0.420079
2.304	1	4	4	0.0735191
2.305	1	5	5	0.101805
2.306	1	6	6	0.138535
2.307	1	7	7	0.0990406
2.308	1	8	8	0.0417727
2.309	1	9	9	0.0313173
2.31	1	10	10	5.18029e+11
2.311	1	1	1	5.61136
2.312	1	2	2	2.19608
2.313	1	3	3	0.446643
2.314	1	4	4	0.0728938
2.315	1	5	5	0.0986148
2.316	1	6	6	0.112396
2.317	1	7	7	0.0987143
2.318	1	8	8	0.0402476
2.319	1	9	9	0.0429496
2.32	1	10	10	5.96066e+11
2.321	1	1	1	4.99197
2.322	1	2	2	1.70953
2.323	1	3	3	0.434947
2.324	1	4	4	0.0812906
2.325	1	5	5	0.0918445
2.326	1	6	6	0.0788153
2.327	1	7	7	0.0931435
2.328	1	8	8	0.0355783
2.329	1	9	9	0.0532289
2.33	1	10	10	7.25592e+11
2.331	1	1	1	5.2434
2.332	1	2	2	1.4442
2.333	1	3	3	0.41789
2.334	1	4	4	0.0912785
2.335	1	5	5	0.0800123
2.336	1	6	6	0.0480466
2.337	1	7	7	0.0841891
2.338	1	8	8	0.0285566
2.339	1	9	9	0.0596434
2.34	1	10	10	8.63091e+11
2.341	1	1	1	6.80121
2.342	1	2	2	1.46723
2.343	1	3	3	0.443045
2.344	1	4	4	0.0995312
2.345	1	5	5	0.0632111
2.346	1	6	6	0.0286796
2.347	1	7	7	0.0743414
2.348	1	8	8	0.0205597
2.349	1	9	9	0.0606399
2.35	1	10	10	9.71932e+11
2.351	1	1	1	9.80382
2.352	1	2	2	1.7749
2.353	1	3	3	0.553366
2.354	1	4	4	0.10665
2.355	1	5	5	0.0440272
2.356	1	6	6	0.0249931
2.357	1	7	7	0.065755
2.358	1	8	8	0.0134469
2.359	1	9	9	0.0560047
2.36	1	10	10	1.0284e+12
2.361	1	1	1	13.9261
2.362	1	2	2	2.30103
2.363	1	3	3	0.766213
2.364	1	4	4	0.114852
2.365	1	5	5	0.0267038
2.366	1	6	6	0.035684
2.367	1	7	7	0.0595999
2.368	1	8	8	0.00912016
2.369	1	9	9	0.0471835
2.37	1	10	10	1.02713e+12
2.371	1	1	1	18.3516
2.372	1	2	2	2.9352
2.373	1	3	3	1.06111
2.374	1	4	4	0.12591
2.375	1	5	5	0.0162944
2.376	1	6	6	0.0548029
2.377	1	7	7	0.0560115
2.378	1	8	8	0.00898181
2.379	1	9	9	0.0365953
2.38	1	10	10	9.80719e+11
2.381	1	1	1	21.9673
2.382	1	2	2	3.54765
2.383	1	3	3	1.3814
2.384	1	4	4	0.138976
2.385	1	5	5	0.0170509
2.386	1	6	6	0.0742145
2.387	1	7	7	0.0543037
2.388	1	8	8	0.0135936
2.389	1	9	9	0.0272615
2.39	1	10	10	9.10602e+11
2.391	1	1	1	23.6245
2.392	1	2	2	4.03184
2.393	1	3	3	1.64985
2.394	1	4	4	0.150598
2.395	1	5	5	0.0309235
2.396	1	6	6	0.0868125
2.397	1	7	7	0.0533345
2.398	1	8	8	0.0224583
2.399	1	9	9	0.0218763
2.4	1	10	10	8.39734e+11
2.401	1	1	1	22.6688
2.402	1	2	2	4.30981
2.403	1	3	3	1.79136
2.404	1	4	4	0.155686
2.405	1	5	5	0.0566379
2.406	1	6	6	0.0891472
2.407	1	7	7	0.0518318
2.408	1	8	8	0.0340635
2.409	1	9	9	0.0220374
2.41	1	10	10	7.90049e+11
2.411	1	1	1	19.0824
2.412	1	2	2	4.36331
2.413	1	3	3	1.76362
2.414	1	4	4	0.150084
2.415	1	5	5	0.0898302
2.416	1	6	6	0.0826637
2.417	1	7	7	0.0487226
2.418	1	8	8	0.0462622
2.419	1	9	9	0.0277752
2.42	1	10	10	7.7009e+11
2.421	1	1	1	13.6695
2.422	1	2	2	4.22336
2.423	1	3	3	1.56483
2.424	1	4	4	0.133213
2.425	1	5	5	0.124001
2.426	1	6	6	0.072162
2.427	1	7	7	0.0436588
2.428	1	8	8	0.0568235
2.429	1	9	9	0.0375489
2.43	1	10	10	7.81283e+11
2.431	1	1	1	7.87658
2.432	1	2	2	3.95377
2.433	1	3	3	1.24573
2.434	1	4	4	0.108796
2.435	1	5	5	0.152472
2.436	1	6	6	0.0641753
2.437	1	7	7	0.0370955
2.438	1	8	8	0.0639112
2.439	1	9	9	0.0486641
2.44	1	10	10	8.16196e+11
2.441	1	1	1	3.35856
2.442	1	2	2	3.63055
2.443	1	3	3	0.888548
2.444	1	4	4	0.0840102
2.445	1	5	5	0.169987
2.446	1	6	6	0.0639074
2.447	1	7	7	0.0299279
2.448	1	8	8	0.0667234
2.449	1	9	9	0.0580968
2.45	1	10	10	8.62551e+11
2.451	1	1	1	1.46561
2.452	1	2	2	3.32621
2.453	1	3	3	0.584055
2.454	1	4	4	0.0678748
2.455	1	5	5	0.174021
2.456	1	6	6	0.0731216
2.457	1	7	7	0.0235122
2.458	1	8	8	0.0653417
2.459	1	9	9	0.0633674
2.46	1	10	10	9.07129e+11
2.461	1	1	1	2.80525
2.462	1	2	2	3.08696
2.463	1	3	3	0.404162
2.464	1	4	4	0.0676405
2.465	1	5	5	0.165769
2.466	1	6	6	0.0896808
2.467	1	7	7	0.0192646
2.468	1	8	8	0.0607474
2.469	1	9	9	0.0630998
2.47	1	10	10	9.37727e+11
2.471	1	1	1	7.01948
2.472	1	2	2	2.93403
2.473	1	3	3	0.377807
2.474	1	4	4	0.0862792
2.475	1	5	5	0.14887
2.476	1	6	6	0.108233
2.477	1	7	7	0.018333
2.478	1	8	8	0.0544216
2.479	1	9	9	0.0577109
2.48	1	10	10	9.43508e+11
2.481	1	1	1	12.8877
2.482	1	2	2	2.85367
2.483	1	3	3	0.483132
2.484	1	4	4	0.121291
2.485	1	5	5	0.128015
2.486	1	6	6	0.12238
2.487	1	7	7	0.0212573
2.488	1	8	8	0.047935
2.489	1	9	9	0.048864
2.49	1	10	10	9.21123e+11
2.491	1	1	1	18.7363
2.492	1	2	2	2.80768
2.493	1	3	3	0.657865
2.494	1	4	4	0.165006
2.495	1	5	5	0.10783
2.496	1	6	6	0.127128
2.497	1	7	7	0.0276279
2.498	1	8	8	0.0426153
2.499	1	9	9	0.0390919
2.5	1	10	10	8.70258e+11
2.501	1	1	1	22.1469
2.502	1	2	2	2.16784
2.503	1	3	3	1.12781
2.504	1	4	4	0.15708
2.505	1	5	5	0.0884414
2.506	1	6	6	0.122457
2.507	1	7	7	0.0750229
2.508	1	8	8	0.0136762
2.509	1	9	9	0.00903335
2.51	1	10	10	6.90021e+11
2.511	1	1	1	22.175
2.512	1	2	2	1.98869
2.513	1	3	3	1.17485
2.514	1	4	4	0.115154
2.515	1	5	5	0.103064
2.516	1	6	6	0.0929722
2.517	1	7	7	0.0831282
2.518	1	8	8	0.011696
2.519	1	9	9	0.00842667
2.52	1	10	10	5.25268e+11
2.521	1	1	1	20.6013
2.522	1	2	2	1.67831
2.523	1	3	3	1.15339
2.524	1	4	4	0.0995456
2.525	1	5	5	0.117419
2.526	1	6	6	0.0685575
2.527	1	7	7	0.0872003
2.528	1	8	8	0.0100873
2.529	1	9	9	0.00837009
2.53	1	10	10	4.01891e+11
2.531	1	1	1	17.9972
2.532	1	2	2	1.35771
2.533	1	3	3	1.08433
2.534	1	4	4	0.107486
2.535	1	5	5	0.130898
2.536	1	6	6	0.0582428
2.537	1	7	7	0.0878021
2.538	1	8	8	0.00977668
2.539	1	9	9	0.0088651
2.54	1	10	10	3.4805e+11
2.541	1	1	1	15.263
2.542	1	2	2	1.19697
2.543	1	3	3	1.00792
2.544	1	4	4	0.130866
2.545	1	5	5	0.142056
2.546	1	6	6	0.0656673
2.547	1	7	7	0.0864216
2.548	1	8	8	0.0117275
2.549	1	9	9	0.00964356
2.55	1	10	10	3.71084e+11
2.551	1	1	1	13.3125
2.552	1	2	2	1.33561
2.553	1	3	3	0.971598
2.554	1	4	4	0.159641
2.555	1	5	5	0.148598
2.556	1	6	6	0.0878259
2.557	1	7	7	0.0851404
2.558	1	8	8	0.0164806
2.559	1	9	9	0.0102955
2.56	1	10	10	4.55698e+11
2.561	1	1	1	12.7841
2.562	1	2	2	1.8312
2.563	1	3	3	1.01177
2.564	1	4	4	0.185014
2.565	1	5	5	0.147654
2.566	1	6	6	0.116023
2.567	1	7	7	0.0858328
2.568	1	8	8	0.0238002
2.569	1	9	9	0.0104205
2.57	1	10	10	5.6926e+11
2.571	1	1	1	13.8487
2.572	1	2	2	2.62172
2.573	1	3	3	1.13613
2.574	1	4	4	0.201519
2.575	1	5	5	0.137241
2.576	1	6	6	0.139538
2.577	1	7	7	0.0895043
2.578	1	8	8	0.0324477
2.579	1	9	9	0.00981691
2.58	1	10	10	6.72368e+11
2.581	1	1	1	16.1249
2.582	1	2	2	3.5248
2.583	1	3	3	1.32729
2.584	1	4	4	0.208622
2.585	1	5	5	0.118
2.586	1	6	6	0.149111
2.587	1	7	7	0.0959134
2.588	1	8	8	0.0404172
2.589	1	9	9	0.00864904
2.59	1	10	10	7.32686e+11
2.591	1	1	1	18.8122
2.592	1	2	2	4.29644
2.593	1	3	3	1.54287
2.594	1	4	4	0.20853
2.595	1	5	5	0.0933093
2.596	1	6	6	0.140319
2.597	1	7	7	0.103492
2.598	1	8	8	0.0454161
2.599	1	9	9	0.0074879
2.6	1	10	10	7.31763e+11
2.601	1	1	1	20.983
2.602	1	2	2	4.70121
2.603	1	3	3	1.732
2.604	1	4	4	0.205594
2.605	1	5	5	0.0692058
2.606	1	6	6	0.115511
2.607	1	7	7	0.109567
2.608	1	8	8	0.0456702
2.609	1	9	9	0.00715312
2.61	1	10	10	6.70483e+11
2.611	1	1	1	21.8838
2.612	1	2	2	4.59408
2.613	1	3	3	1.85092
2.614	1	4	4	0.202398
2.615	1	5	5	0.0527853
2.616	1	6	6	0.0822392
2.617	1	7	7	0.111397
2.618	1	8	8	0.040628
2.619	1	9	9	0.00851819
2.62	1	10	10	5.68975e+11
2.621	1	1	1	21.2365
2.622	1	2	2	3.98999
2.623	1	3	3	1.87541
2.624	1	4	4	0.199195
2.625	1	5	5	0.0503521
2.626	1	6	6	0.0507061
2.627	1	7	7	0.106853
2.628	1	8	8	0.0311931
2.629	1	9	9	0.0122137
2.63	1	10	10	4.58273e+11
2.631	1	1	1	19.2621
2.632	1	2	2	3.06917
2.633	1	3	3	1.8036
2.634	1	4	4	0.193465
2.635	1	5	5	0.0652144
2.636	1	6	6	0.0299412
2.637	1	7	7	0.095349
2.638	1	8	8	0.0197887
2.639	1	9	9	0.0183778
2.64	1	10	10	3.7535e+11
2.641	1	1	1	16.5964
2.642	1	2	2	2.09938
2.643	1	3	3	1.66052
2.644	1	4	4	0.181185
2.645	1	5	5	0.0962667
2.646	1	6	6	0.0246517
2.647	1	7	7	0.0782446
2.648	1	8	8	0.00960058
2.649	1	9	9	0.0265274
2.65	1	10	10	3.48592e+11
2.651	1	1	1	14.1061
2.652	1	2	2	1.38822
2.653	1	3	3	1.47898
2.654	1	4	4	0.158975
2.655	1	5	5	0.137743
2.656	1	6	6	0.034099
2.657	1	7	7	0.0586603
2.658	1	8	8	0.00360956
2.659	1	9	9	0.0356713
2.66	1	10	10	3.90965e+11
2.661	1	1	1	12.5066
2.662	1	2	2	1.15393
2.663	1	3	3	1.29574
2.664	1	4	4	0.127089
2.665	1	5	5	0.180774
2.666	1	6	6	0.0527711
2.667	1	7	7	0.0408853
2.668	1	8	8	0.00367655
2.669	1	9	9	0.0444548
2.67	1	10	10	4.95873e+11
